0.92, 0.61, 317.46
0.94, 0.57, 306.72
1.06, 0.58, 306.72
1.13, 0.58, 306.72
1.11, 0.56, 306.72
1.22, 0.53, 295.98
1.20, 0.54, 295.98
1.15, 0.54, 295.98
1.23, 0.57, 295.98
1.27, 0.56, 295.98
1.31, 0.55, 285.23
1.31, 0.54, 285.23
1.43, 0.55, 285.23
1.40, 0.58, 285.23
1.43, 0.60, 285.23
1.59, 0.60, 285.23
1.56, 0.58, 285.23
1.56, 0.58, 285.23
1.74, 0.58, 274.49
1.79, 0.61, 274.49
1.84, 0.63, 285.23
1.88, 0.63, 285.23
1.89, 0.61, 285.23
1.95, 0.60, 285.23
1.97, 0.61, 285.23
1.92, 0.63, 285.23
1.97, 0.65, 285.23
2.16, 0.63, 285.23
2.12, 0.65, 285.23
2.14, 0.63, 285.23
2.20, 0.67, 285.23
2.18, 0.65, 285.23
2.42, 0.64, 285.23
2.30, 0.64, 295.98
2.40, 0.64, 295.98
2.40, 0.65, 295.98
2.44, 0.67, 295.98
2.72, 0.67, 295.98
2.68, 0.68, 295.98
2.64, 0.67, 285.23
2.72, 0.67, 295.98
2.94, 0.66, 285.23
2.88, 0.68, 285.23
3.02, 0.69, 285.23
2.82, 0.72, 285.23
2.95, 0.70, 274.49
3.14, 0.71, 274.49
2.96, 0.68, 274.49
3.26, 0.72, 274.49
3.25, 0.70, 285.23
3.26, 0.63, 274.49
3.11, 0.67, 285.23
3.11, 0.69, 285.23
3.43, 0.69, 285.23
3.43, 0.61, 285.23
3.28, 0.66, 285.23
3.29, 0.68, 285.23
3.62, 0.70, 285.23
3.70, 0.72, 285.23
3.72, 0.72, 285.23
3.67, 0.71, 285.23
3.70, 0.71, 285.23
3.75, 0.72, 285.23
3.87, 0.72, 285.23
3.59, 0.72, 285.23
3.67, 0.72, 295.98
3.99, 0.72, 295.98
3.87, 0.72, 295.98
4.13, 0.72, 295.98
4.18, 0.72, 295.98
4.18, 0.72, 295.98
4.14, 0.72, 295.98
4.24, 0.71, 306.72
4.13, 0.72, 306.72
4.35, 0.71, 306.72
4.33, 0.71, 306.72
4.33, 0.71, 306.72
4.09, 0.72, 306.72
4.38, 0.72, 306.72
4.37, 0.71, 295.98
4.53, 0.71, 295.98
4.18, 0.72, 295.98
4.23, 0.71, 295.98
4.31, 0.72, 295.98
4.42, 0.72, 295.98
4.51, 0.71, 295.98
4.40, 0.73, 285.23
4.51, 0.74, 285.23
4.70, 0.74, 285.23
4.78, 0.72, 295.98
4.74, 0.72, 285.23
4.63, 0.72, 285.23
4.78, 0.72, 285.23
4.51, 0.72, 285.23
4.40, 0.72, 285.23
4.53, 0.72, 285.23
4.61, 0.72, 295.98
4.46, 0.74, 295.98
4.88, 0.74, 295.98
4.48, 0.69, 295.98
4.53, 0.70, 295.98
4.86, 0.71, 295.98
4.55, 0.72, 295.98
4.57, 0.72, 295.98
4.94, 0.74, 295.98
4.97, 0.72, 285.23
4.74, 0.75, 285.23
4.90, 0.75, 285.23
5.05, 0.73, 295.98
5.05, 0.76, 295.98
4.61, 0.69, 295.98
5.01, 0.68, 295.98
4.94, 0.68, 295.98
4.63, 0.68, 306.72
4.78, 0.66, 317.46
5.14, 0.69, 328.20
4.68, 0.68, 328.20
4.84, 0.59, 338.95
5.07, 0.63, 338.95
4.94, 0.67, 349.69
4.90, 0.68, 349.69
5.29, 0.68, 349.69
5.32, 0.69, 349.69
5.07, 0.69, 349.69
5.50, 0.68, 360.43
5.11, 0.69, 349.69
5.11, 0.69, 349.69
5.43, 0.69, 338.95
5.55, 0.68, 349.69
5.67, 0.68, 338.95
5.70, 0.69, 338.95
5.53, 0.68, 338.95
5.53, 0.68, 338.95
5.41, 0.69, 328.20
5.62, 0.70, 317.46
5.65, 0.68, 317.46
5.34, 0.68, 317.46
5.38, 0.69, 317.46
5.53, 0.69, 317.46
5.80, 0.68, 317.46
5.85, 0.69, 328.20
5.65, 0.68, 317.46
5.34, 0.69, 328.20
5.85, 0.68, 328.20
5.60, 0.69, 328.20
5.43, 0.69, 328.20
5.75, 0.69, 328.20
5.93, 0.69, 328.20
5.62, 0.68, 328.20
5.70, 0.69, 328.20
5.62, 0.69, 317.46
6.04, 0.69, 317.46
5.55, 0.68, 317.46
5.75, 0.69, 306.72
5.98, 0.69, 306.72
5.57, 0.68, 306.72
5.80, 0.68, 306.72
5.98, 0.69, 306.72
5.62, 0.68, 306.72
6.06, 0.68, 306.72
5.75, 0.68, 317.46
5.90, 0.70, 317.46
5.82, 0.69, 317.46
6.09, 0.69, 317.46
6.01, 0.69, 317.46
6.12, 0.69, 317.46
6.09, 0.69, 317.46
5.80, 0.68, 328.20
5.70, 0.70, 317.46
6.04, 0.69, 328.20
6.12, 0.69, 328.20
6.06, 0.69, 317.46
6.06, 0.69, 317.46
6.12, 0.68, 317.46
6.20, 0.68, 328.20
6.34, 0.69, 328.20
6.20, 0.69, 328.20
6.01, 0.69, 328.20
6.20, 0.69, 328.20
6.43, 0.68, 328.20
6.26, 0.69, 328.20
6.43, 0.68, 328.20
6.20, 0.69, 328.20
6.46, 0.68, 328.20
6.49, 0.69, 328.20
6.40, 0.69, 328.20
6.01, 0.69, 328.20
6.55, 0.69, 328.20
5.96, 0.68, 338.95
6.55, 0.68, 338.95
6.15, 0.68, 338.95
6.52, 0.68, 338.95
6.55, 0.68, 338.95
6.06, 0.68, 338.95
6.64, 0.67, 338.95
6.55, 0.69, 338.95
6.58, 0.68, 338.95
6.70, 0.68, 328.20
6.67, 0.68, 328.20
6.40, 0.69, 317.46
6.58, 0.69, 317.46
6.29, 0.69, 317.46
6.43, 0.68, 317.46
6.83, 0.68, 328.20
6.37, 0.69, 317.46
6.34, 0.69, 317.46
6.86, 0.69, 328.20
6.86, 0.69, 328.20
6.90, 0.69, 328.20
7.06, 0.68, 328.20
6.99, 0.69, 328.20
6.77, 0.68, 328.20
6.43, 0.69, 328.20
6.52, 0.69, 317.46
6.43, 0.69, 317.46
6.93, 0.70, 317.46
6.86, 0.69, 306.72
6.99, 0.69, 306.72
7.03, 0.68, 306.72
6.49, 0.69, 317.46
7.16, 0.69, 317.46
7.09, 0.69, 306.72
7.20, 0.69, 317.46
6.99, 0.70, 317.46
6.61, 0.70, 317.46
6.99, 0.70, 317.46
7.13, 0.70, 317.46
7.30, 0.70, 317.46
7.37, 0.70, 317.46
7.37, 0.70, 317.46
6.70, 0.69, 317.46
6.67, 0.70, 317.46
7.20, 0.70, 317.46
7.09, 0.69, 317.46
7.20, 0.70, 306.72
7.34, 0.69, 306.72
7.20, 0.68, 306.72
7.34, 0.70, 317.46
7.09, 0.70, 317.46
6.86, 0.70, 317.46
7.09, 0.70, 317.46
6.80, 0.69, 328.20
7.20, 0.70, 328.20
6.64, 0.70, 328.20
6.74, 0.70, 328.20
6.80, 0.69, 328.20
6.96, 0.69, 328.20
7.16, 0.69, 338.95
7.55, 0.70, 328.20
7.41, 0.70, 328.20
7.34, 0.69, 328.20
7.13, 0.69, 317.46
7.63, 0.70, 328.20
7.71, 0.70, 317.46
7.34, 0.70, 317.46
7.74, 0.70, 317.46
7.41, 0.71, 317.46
7.48, 0.70, 317.46
7.30, 0.70, 317.46
7.94, 0.70, 317.46
7.74, 0.70, 317.46
7.98, 0.70, 317.46
7.90, 0.70, 317.46
7.52, 0.70, 317.46
7.27, 0.70, 317.46
